index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.welt.de/wirtschaft/article248300044/Finanzminister-Lindner-stellt-Kohleausstieg-2030-wieder-infrage.html,https://www.welt.de/wirtschaft/article248300044/Finanzminister-Lindner-stellt-Kohleausstieg-2030-wieder-infrage.html,0,www.welt.de,Lindner stellt Kohleausstieg 2030 wieder infrage,"Die Bundesregierung plant den Ausstieg aus der Nutzung klimaschädlicher Kohle bis spätestens 2038, idealerweise sogar bis 2030. Finanzminister Christian Lindner stellt diesen Kurs nun infrage. Für das Klima bringe diese Vorgabe ohnehin nichts.",https://img.welt.de/img/wirtschaft/mobile248300046/9481354557-ci16x9-w1200/Bundesfinanzminister-Lindner-in-Duesseldorf.jpg,2023-11-01T01:24:46Z,,"Bundesfinanzminister und FDP-Chef Christian Lindner stellt den für 2030 angestrebten Kohleausstieg öffentlich infrage. Solange nicht klar ist, dass Energie verfügbar und bezahlbar ist, sollten wir di… [+983 chars]",,de,'Kohleausstieg'
https://www.faz.net/aktuell/wirtschaft/chrsitian-lindner-stellt-kohleausstieg-2030-infrage-19282818.html,https://www.faz.net/aktuell/wirtschaft/chrsitian-lindner-stellt-kohleausstieg-2030-infrage-19282818.html,0,www.faz.net,Christian Lindner stellt Kohleausstieg 2030 infrage,"Deutschland will 2030 aus dem Kohlestrom aussteigen. Diese „Träume“ solle Deutschland beenden, sagte Finanzminister Christian Lindner nun – zumindest, solange nicht klar sei, dass Energie verfügbar und bezahlbar ist.",https://media0.faz.net/ppmedia/aktuell/2644712823/1.9282820/facebook_teaser/finanzminister-christian.jpg,2023-11-01T07:07:54Z,https://web.archive.org/web/20231101083110/https://www.faz.net/aktuell/wirtschaft/chrsitian-lindner-stellt-kohleausstieg-2030-infrage-19282818.html,"Finanzminister Christian Lindner hat den für 2030 geplanten Kohleausstieg infrage gestellt. Solange nicht klar ist, dass Energie verfügbar und bezahlbar ist, sollten wir die Träume von einem Ausstieg… [+1082 chars]",,de,'Kohleausstieg'
https://www.zeit.de/wirtschaft/2023-11/christian-lindner-kohleausstieg-energie,https://www.zeit.de/wirtschaft/2023-11/christian-lindner-kohleausstieg-energie,0,www.zeit.de,Energieversorgung: Christian Lindner stellt Kohleausstieg 2030 infrage,"""Träume"" nennt der Bundesfinanzminister einen Ausstieg aus der Kohle bis 2030. Es sei noch nicht klar, dass Energie verfügbar und bezahlbar sei.",https://img.zeit.de/wirtschaft/2023-11/christian-lindner-kohleausstieg-energie-bild/wide__1300x731,2023-11-01T07:23:35Z,,"Bundesfinanzminister Christian Lindner (FDP) zweifelt den im Koalitionsvertrag genannten Zeitpunkt für den Kohleausstieg an. ""Solange nicht klar ist, dass Energie verfügbar und bezahlbar ist, sollten… [+1174 chars]",,de,'Kohleausstieg'
https://www.focus.de/auto/news/kein-akku-von-der-stange-technik-bmw-batteriestrategie_id_232963740.html,https://www.focus.de/auto/news/kein-akku-von-der-stange-technik-bmw-batteriestrategie_id_232963740.html,0,www.focus.de,Akku-Power aus München - BMW eröffnet Batteriezentrale - ihr Chef zerlegt deutsche und europäische Energiepolitik,BMW erprobt im Cell Manufacturing Competence Center (CMCC) die Fertigung der neuen leistungsstarken Rundzellenbatterien für die Neue Klasse. Bei der Eröffnung der Pilotanlage übt Produktionsvorstand Milan Nedeljković scharfe Kritik an Deutschland und der EU.,https://p6.focus.de/img/auto/news/id_232963533/technik-bmw-batteriestrategie.jpg?im=Crop%3D%280%2C133%2C800%2C400%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=cd9de4c64ffcf7631391888d1edfac354c888e6795a2478a2ffe7b051f616356,2023-11-01T07:37:10Z,,"<ul><li>
Kommentare</li><li>
E-Mail</li><li>
Teilen</li><li>
Mehr</li><li>
Twitter</li><li>
Drucken</li><li>
Feedback</li><li>
Fehler meldenSie haben einen Fehler gefunden?
Bitte markieren S… [+6193 chars]",,de,'Energiepolitik'
https://www.morgenpost.de/wirtschaft/article239912981/pelletspreise-aktuell-heute-1-november-heizen-heizung-energie.html,https://www.morgenpost.de/wirtschaft/article239912981/pelletspreise-aktuell-heute-1-november-heizen-heizung-energie.html,0,www.morgenpost.de,Energiepreise heute: Pelletspreise am 1. November: Der aktuelle Preis pro Tonne,Die Pelletspreise sind im Abwärtstrend ○ Wie viel kostet eine Tonne Pellets heute am 1. November? ○ Die aktuellen Preise finden Sie hier.,https://img.morgenpost.de/img/wirtschaft/crop238881417/4822609844-w820-cv16_9-q85/Heizen-mit-Holzpellets.jpg,2023-11-01T08:40:00Z,,"Berlin. Der November in Deutschland beginnt mit milden Temperaturen, mancherorts sogar mit Sonnenschein: Demnach laufen die Heizungen noch nicht in allen Haushalten auf Hochtouren. Einigen Verbrauche… [+9905 chars]",,de,'Energiepreise'
https://www.morgenpost.de/wirtschaft/article239912697/heizoelpreise-aktuell-heute-1-november-heizoel-heizung-energie.html,https://www.morgenpost.de/wirtschaft/article239912697/heizoelpreise-aktuell-heute-1-november-heizoel-heizung-energie.html,0,www.morgenpost.de,Heizen und Kosten: Heizölpreise aktuell (1.11.): Der Preis pro Liter Heizöl,Sinken oder steigen die Heizölpreise? ○ Der Blick auf die Woche zeigt eine klare Tendenz ○ Die aktuellen Preise vom 1. November finden Sie hier.,https://img.morgenpost.de/img/wirtschaft/crop239704817/4412604958-w820-cv16_9-q85/Heizung.jpg,2023-11-01T09:18:00Z,,Berlin. Mit Beginn des Nahost-Konflikts zwischen Israel und dem Gazastreifen befürchteten Verbraucherinnen und Verbraucher einen spürbaren Einfluss auf den Ölmarkt: Doch wie sehr beeinflusst die Kris… [+9830 chars],,de,'Heizöl'
https://www.n-tv.de/politik/Lindner-stellt-Kohleausstieg-bis-2030-infrage-article24502093.html,https://www.n-tv.de/politik/Lindner-stellt-Kohleausstieg-bis-2030-infrage-article24502093.html,0,www.n-tv.de,"""Sollten Träume beenden"": Lindner stellt Kohleausstieg bis 2030 infrage","In ihrem Koalitionsvertrag haben die Ampel-Parteien vereinbart, den Kohleausstieg auf 2030 vorzuziehen. Christian Lindner hält das angestrebte Ziel aber für nicht realistisch. Für das Klima spiele das Datum aber ohnehin keine Rolle, meint der Finanzminister.",https://bilder1.n-tv.de/img/incoming/crop24502100/2501321749-cImg_16_9-w1200/432654142-1-.jpg,2023-11-01T09:49:25Z,,"In ihrem Koalitionsvertrag haben die Ampel-Parteien vereinbart, den Kohleausstieg auf 2030 vorzuziehen. Christian Lindner hält das angestrebte Ziel aber für nicht realistisch. Für das Klima spiele da… [+1197 chars]",,de,'Kohleausstieg'
https://www.zeit.de/news/2023-11/01/greenpeace-demonstriert-gegen-pipeline-fuer-lng-terminal,https://www.zeit.de/news/2023-11/01/greenpeace-demonstriert-gegen-pipeline-fuer-lng-terminal,0,www.zeit.de,Energie: Greenpeace demonstriert gegen Pipeline für LNG-Terminal,Hier finden Sie Informationen zu dem Thema „Energie“. Lesen Sie jetzt „Greenpeace demonstriert gegen Pipeline für LNG-Terminal“.,https://img.zeit.de/news/2023-11/01/greenpeace-demonstriert-gegen-pipeline-fuer-lng-terminal-image-group/wide__1300x731,2023-11-01T11:53:28Z,,Greenpeace demonstriert vor Rügen mit Tauchern gegen den Bau der Anbindungsleitung für das an der Küste der Insel geplante Terminal für Flüssigerdgas (LNG). Eine Sprecherin der Wasserschutzpolizei be… [+696 chars],,de,'LNG'
https://www.titanic-magazin.de/news/lindner-kann-vom-koks-nicht-lassen-13831/,https://www.titanic-magazin.de/news/lindner-kann-vom-koks-nicht-lassen-13831/,0,www.titanic-magazin.de,Lindner kann vom Koks nicht lassen,"Finanzminister Christian Lindner (FDP) stellt den für 2030 geplanten Kohleausstieg infrage. Stattdessen kann er sich diese Klimaschutzmaßnahmen vorstellen:
Volker Wissing beschränkt sich beim Bau neuer Autobahnen auf maximal 100 pro...",https://www.titanic-magazin.de/fileadmin/core/images/social_media_icons/titaniclogo.png,2023-11-01T12:00:10Z,,"Zusammen mit dem US-Schriftsteller/innenverband verklagst Du nun den Entwickler von ChatGPT, weil dieser seine Wunder-KI mit Texten aus Deinen Büchern gefüttert hat.
Heiliges Drachenei, George R. R.… [+593 chars]",,de,'Kohleausstieg'
https://www.faz.net/aktuell/wirtschaft/energiepreisbremse-soll-verlaengert-werden-19283367.html,https://www.faz.net/aktuell/wirtschaft/energiepreisbremse-soll-verlaengert-werden-19283367.html,0,www.faz.net,"Energiepreisbremse soll verlängert werden, falls EU-Kommission zustimmt",Nach dem Bundeskabinett soll die Energiepreisbremse um vier Monate verlängert werden – den kommenden Winter hindurch. Dafür muss allerdings die EU-Kommission noch zustimmen.,https://media0.faz.net/ppmedia/aktuell/wirtschaft/1706481006/1.9283382/facebook_teaser/bald-teurer-die.jpg,2023-11-01T12:23:01Z,https://web.archive.org/web/20231101134600/https://www.faz.net/aktuell/wirtschaft/energiepreisbremse-soll-verlaengert-werden-19283367.html,"Die Bundesregierung bereitet die Verlängerung der Preisbremsen für Strom, Gas und Fernwärme um vier Monate vor, kann sich der dafür nötigen Zustimmung durch die EU aber nicht sicher sein. Das Kabinet… [+1778 chars]",,de,'Winter Gas'
